Usage_ID,Account_ID,Timestamp,Service,SKU,Usage_Value,Unit,Cost,Currency,FX_Rate,Region,Resource_ID,Tag_Owner,Tag_Env,Charge_Type,Purchase_Type,Department,Project,CPU_Util,Memory_Util,Incident_ID,Ticket_ID,Price_Version,SLA_Event,Log_Skew_Seconds,Account_Clean,Account_In_Master,TS_UTC,TS_Parse_Failed,TS_Garbage_Flag,SKU_Clean,SKU_Unmatched,SKU_Changed,Service_Clean,Unit_Canonical,Usage_Converted,Unit_Dimension_Mismatch,Cost_Clean,Currency_Clean,Is_Negative_Cost,Is_Zero_Cost,Region_Clean,Region_Unresolvable,Is_Duplicate,Duplicate_Keep,Charge_Type_Clean,Charge_Cost_Contradiction,Is_Usage_Anomaly,Anomaly_Z_Score,Tag_Owner_Clean,Tag_Env_Clean,Is_Orphan_Resource,Is_Zombie_Resource,Resource_Cloud_Mismatch,Expected_Price_Version,Price_Version_Mismatch,Price_Version_Clean,FX_Rate_Clean,Cost_USD,FX_Missing,FX_Wrong_Direction,CPU_Clean,Mem_Clean,Is_Idle,Is_Overutilized,Purchase_Type_Clean,Purchase_Type_Mismatch,Dept_Clean,Project_Clean,Is_Unknown_Dept,Is_Unknown_Project,Is_Invalid_Combo,SLA_Event_Clean,SLA_Messy_Flag,SLA_Event_Clean_Str,Log_Skew_Clean,Is_High_Skew
U06409,AWS-ACCT-007,2026-02-09T17:07:00Z,Database,RDS-db.m5.large,18652.91,mins,39.48,inr,0.012,ap-south-1,aws-ec2-111,devops,Prod,Free Tier,SPOT,DEVOPS,phoenix,22.2,75.8,,,v2,true,-79.4,AWS-ACCT-007,True,2026-02-09 17:07:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,1119174.6,False,39.48,INR,False,False,ap-south-1,False,False,True,Free_Tier,True,False,-0.348,devops,production,False,False,False,v2,False,v2,0.012,0.47375999999999996,False,False,22.2,75.8,False,False,spot,True,DEVOPS,PHOENIX,False,False,False,True,True,True,-79.4,True
U08668,AZ-ACCT-023,garbage_ts,compute,VM-STANDARD_D4S,2946.24,min,238.79,GBP,1.27,southEast asia,az-vm-124,backend,development,Credit,OnDemand,FINANCE,nova,55.7,63.3,,,v2,TRUE,83.4,AZ-ACCT-023,True,,True,False,VM-Standard_D4s,False,True,Compute,seconds,176774.4,False,238.79,GBP,False,False,southeastasia,False,False,True,Credit,False,False,-1.21,backend,development,False,False,False,,True,v2,1.27,303.2633,False,False,55.7,63.3,False,False,on-demand,True,FINANCE,NOVA,False,False,False,True,True,True,83.4,True
U09158,GCP_ACCT_037,2026-03-09T18:18:00Z,COMPUTE,GCE-n1-standard-8,17639.35,second,"£1,136.86",gbp,1.27,US-CENTRAL1,gcp-inst-240,backend,development,true,spot,OPERATIONS,gamma,14.6,92.0,INC-062,,v3,1,80.9,GCP-ACCT-037,True,2026-03-09 18:18:00+00:00,False,False,GCE-n1-standard-8,False,False,Compute,seconds,17639.35,False,1136.86,GBP,False,False,us-central1,False,False,True,Usage,False,False,-0.376,backend,development,False,False,False,v3,False,v3,1.27,1443.8121999999998,False,False,14.6,92.0,False,True,spot,False,OPERATIONS,GAMMA,False,False,False,True,True,True,80.9,True
U09319,AWS--ACCT-008,2026-03-17T04:54:00+01:00,database,RDS-db.m5.large,493997.4,min,2424.02,Inr,0.012,eu-west-1,aws-ec2-003,platform,PROD,Credit,on_demand,product,Omega,35.3,95.3,,,v3,No,83.8,AWS-ACCT-008,True,2026-03-17 03:54:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,29639844.0,False,2424.02,INR,False,False,eu-west-1,False,False,True,Credit,False,True,24.611,platform,production,False,False,False,v3,False,v3,0.012,29.08824,False,False,35.3,95.3,False,True,on-demand,True,PRODUCT,OMEGA,False,False,False,False,True,False,83.8,True
U09779,GCP-ACCT-049,2026-01-04T00:29:00Z,database,CloudSQL-db_standard-2,18377.78,secs,858.79,usd,1.0,us-central1,gcp-inst-262,plat,development,CREDIT,On Demand,Operations,DELTA,43.5,63.9,,T-163,v1,0,-92.2,GCP-ACCT-049,True,2026-01-04 00:29:00+00:00,False,False,CloudSQL-db.standard-2,False,True,Database,seconds,18377.78,False,858.79,USD,False,False,us-central1,False,False,True,Credit,False,False,-0.353,platform,development,False,False,False,v1,False,v1,1.0,858.79,False,False,43.5,63.9,False,False,on-demand,True,OPERATIONS,DELTA,False,False,False,False,True,False,-92.2,True
U05141,ACCT-004,2026-03-28T15:08:00+00:00,Compute,EC2-T3.MEDIUM,47422.46,seconds,3035.97,USD,1.0,ap-south-1,aws-ec2-012,dev-ops,production,billable,SPOT,DATA_SCIENCE,Phoenix,62.0,10.8,,T-061,v3,False,11.2,AWS-ACCT-004,True,2026-03-28 15:08:00+00:00,False,False,EC2-t3.medium,False,True,Compute,seconds,47422.46,False,3035.97,USD,False,False,ap-south-1,False,False,True,Usage,False,False,1.203,devops,production,False,False,False,v3,False,v3,1.0,3035.97,False,False,62.0,10.8,False,False,spot,True,DATA_SCIENCE,PHOENIX,False,False,False,False,False,False,11.2,False
U07419,AWS-ACCT-012,02-01-2026 11:28:00,Database,RDS-db.m5.large,5614.01,seconds,506.55,Inr,0.012,us-west-2,aws-ec2-033,data-team,development,CREDIT,RESERVED,Devops,ALPHA,80.3,71.5,,,v1,No,-105.1,AWS-ACCT-012,True,2026-01-02 11:28:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,5614.01,False,506.55,INR,False,False,us-west-2,False,False,True,Credit,False,False,-1.032,data,development,False,False,False,v1,False,v1,0.012,6.078600000000001,False,False,80.3,71.5,False,True,reserved,True,DEVOPS,ALPHA,False,False,False,False,True,False,-105.1,True
U03299,GCP-ACCT-037,2026-0219 05:39,Database,CloudSQL-db.standard-2,23099.93,sec,1811.90,pound,1.27,us west1,gcp-inst-224,data,production,refund,Spot,LEGAL,EPSILON,6.6,58.2,,,v2,No,-79.5,GCP-ACCT-037,True,2026-02-19 05:39:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,23099.93,False,1811.9,GBP,False,False,us-west1,False,False,True,Refund,False,False,-0.112,data,production,False,False,False,v2,False,v2,1.27,2301.1130000000003,False,False,6.6,58.2,False,False,spot,True,LEGAL,EPSILON,False,False,False,False,True,False,-79.5,True
U04077,AZ-ACCT-029,2026-03-16T16:52:00Z,Database,SQLDb-S2,46437.08,seconds,"3,644.36",inr,0.012,SOUTHEASTASIA,az-vm-198,platform,Dev,Billable,on-demand,HR,OMEGA,54.0,4.9,,,V3,no,1.8,AZ-ACCT-029,True,2026-03-16 16:52:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,46437.08,False,3644.36,INR,False,False,southeastasia,False,False,True,Usage,False,False,1.003,platform,development,False,False,False,v3,True,v3,0.012,43.73232,False,False,54.0,4.9,False,False,on-demand,False,HR,OMEGA,False,False,True,False,True,False,1.8,False
U02846,GCP-ACCT-046,2026-02-01T11:02:00+05:30,database,CloudSQL-db.standard-2,1873.61,hours,61.27,usd,1.0,us-central1,gcp-inst-236,dev-ops,prd,True,OnDemand,DATA_SCIENCE,Alpha,29.0,48.9,,,v2,NO,81.3,GCP-ACCT-046,True,2026-02-01 05:32:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,6744996.0,False,61.27,USD,False,False,us-central1,False,True,False,Usage,False,False,-1.194,devops,production,False,False,False,v2,False,v2,1.0,61.27,False,False,29.0,48.9,False,False,on-demand,True,DATA_SCIENCE,ALPHA,False,False,False,False,True,False,81.3,True
U08393,GCP-ACCT-050,2026-02-05T08:11:00Z,storage,GCS-Nearline,1255.87,MB,95.45,Inr,84.0,unknown-region-7,gcp-inst-214,Platform,Staging,Billable,on_demand,Security,delta,,,,,v2,false,43.7,GCP-ACCT-050,True,2026-02-05 08:11:00+00:00,False,False,GCS-Nearline,False,False,Storage,GB,1.2264,False,95.45,INR,False,False,,True,True,False,Usage,False,False,-0.726,platform,staging,False,False,False,v2,False,v2,0.012,1.1454,False,True,,,False,False,on-demand,True,SECURITY,DELTA,False,False,False,False,True,False,43.7,False
U09905,AZ-ACCT-021,2026-01-17T10:03:00-08:00,compute,VM-Standard_D4s,4921.67,minutes,449.76,Inr,0.012,westeurope,az-vm-194,devops,development,free_tier,SPOT,legal,NOVA,33.5,54.5,INC-030,,v1,NO,-47.3,AZ-ACCT-021,True,2026-01-17 18:03:00+00:00,False,False,VM-Standard_D4s,False,False,Compute,seconds,295300.2,False,449.76,INR,False,False,westeurope,False,False,True,Free_Tier,True,False,-1.112,devops,development,False,False,False,v1,False,v1,0.012,5.39712,False,False,33.5,54.5,False,False,spot,True,LEGAL,NOVA,False,False,False,False,True,False,-47.3,False
U03757,AWS-ACCT-001,2026/02/15 13:03,compute,EC2-T3.LARGE,48126.14,mins,663.77,INR,0.012,us-east-1,aws-ec2-111,devops,development,Billable,on_demand,engineering,Alpha,38.3,28.9,,T-050,v2,FALSE,-112.5,AWS-ACCT-001,True,2026-02-15 13:03:00+00:00,False,False,EC2-t3.large,False,True,Compute,seconds,2887568.4,False,663.77,INR,False,False,us-east-1,False,False,True,Usage,False,False,1.255,devops,development,False,False,False,v2,False,v2,0.012,7.96524,False,False,38.3,28.9,False,False,on-demand,True,ENGINEERING,ALPHA,False,False,False,False,True,False,-112.5,True
U04263,AWS-ACCT-010,2026/01/26 15:04,database,RDS_db.m5.large,23799.88,hour,1100.91,inr,0.012,ap-southeast-1,aws-ec2-075,backend,development,Refund,ON-DEMAND,DEVOPS,BETA,14.1,38.5,,,v1,no,-21.8,AWS-ACCT-010,True,2026-01-26 15:04:00+00:00,False,False,RDS-db.m5.large,False,True,Database,seconds,85679568.0,False,1100.91,INR,False,False,ap-southeast-1,False,False,True,Refund,False,False,-0.078,backend,development,False,False,False,v1,False,v1,0.012,13.210920000000002,False,False,14.1,38.5,False,False,on-demand,True,DEVOPS,BETA,False,False,False,False,True,False,-21.8,False
U06799,GCP-ACCT-042,2026/01/25 02:58,DATABASE,CLOUDSQL-DB.STANDARD-2,2183329.43,hour,€598.34,EUR,1.08,us-central1,gcp-inst-228,security,production,Refund,On Demand,ENGINEERING,Beta,90.8,14.7,,T-104,version1,TRUE,-4.8,GCP-ACCT-042,True,2026-01-25 02:58:00+00:00,False,False,CloudSQL-db.standard-2,False,True,Database,seconds,7859985948.0,False,598.34,EUR,False,False,us-central1,False,False,True,Refund,False,True,109.999,security,production,False,False,False,v1,True,v1,1.08,646.2072000000001,False,False,90.8,14.7,False,True,on-demand,True,ENGINEERING,BETA,False,False,False,True,True,True,-4.8,False
U07671,GCP-ACCT-043,2026-02-07T16:00:00Z,DATABASE,CLOUDSQL-DB.STANDARD-2,33758.91,seconds,1842.49,usd,,asia southeast1,gcp-inst-245,Data,development,credit,SPOT,HR,Gamma,43.5,37.8,,,v2,1,44.0,GCP-ACCT-043,True,2026-02-07 16:00:00+00:00,False,False,CloudSQL-db.standard-2,False,True,Database,seconds,33758.91,False,1842.49,USD,False,False,asia-southeast1,False,False,True,Credit,False,False,0.431,data,development,False,False,False,v2,False,v2,1.0,1842.49,True,False,43.5,37.8,False,False,spot,True,HR,GAMMA,False,False,False,True,True,True,44.0,False
U05736,AWS--ACCT-014,2026-02-12 09:07:00,Database,rds-db.m5.large,43650.78,hrs,31.96,usd,1.0,AP-SOUTH-1,aws-ec2-069,devops,production,true,Spot,Operations,Delta,4.4,18.6,INC-019,T-008,v2,FALSE,23.9,AWS-ACCT-014,True,2026-02-12 09:07:00+00:00,False,False,RDS-db.m5.large,False,True,Database,seconds,157142808.0,False,31.96,USD,False,False,ap-south-1,False,False,True,Usage,False,False,0.965,devops,production,False,False,False,v2,False,v2,1.0,31.96,False,False,4.4,18.6,False,False,spot,True,OPERATIONS,DELTA,False,False,False,False,True,False,23.9,False
U07501,AZ-ACCT-032,2026-02-27 01:23:00,database,SQLDb-S2,1067.67,seconds,65.48,Inr,0.012,eastus,az-vm-144,data-team,prod,True,Spot,product,epsilon,24.1,13.9,,T-145,v2,false,-5.1,AZ-ACCT-032,True,2026-02-27 01:23:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,1067.67,False,65.48,INR,False,False,eastus,False,False,True,Usage,False,False,-1.232,data,production,False,False,False,v2,False,v2,0.012,0.78576,False,False,24.1,13.9,False,False,spot,True,PRODUCT,EPSILON,False,False,False,False,True,False,-5.1,False
U06321,AWS--ACCT-006,05-02-2026 21:23:00,Storage,S3-Standard,959.84,MB,$84.91,Us Dollar,1.0,eu-west-1,aws-ec2-046,frontend,production,Credit,ON-DEMAND,engineering,alpha,,,,,,0,81.2,AWS-ACCT-006,True,2026-02-05 21:23:00+00:00,False,False,S3-Standard,False,False,Storage,GB,0.9373,False,84.91,USD,False,False,eu-west-1,False,False,True,Credit,False,False,-0.934,frontend,production,False,False,False,v2,True,v2,1.0,84.91,False,False,,,False,False,on-demand,True,ENGINEERING,ALPHA,False,False,False,False,True,False,81.2,True
U01963,AWS-ACCT-005,2026-02-02T06:33:00+01:00,compute,EC2-T3.XLARGE,23626.53,sec,152.08,USD,1.0,EU-WEST-1,aws-ec2-004,backend,production,Credit,on-demand,Marketing,Omega,14.9,53.6,INC-019,,v2,No,-32.5,AWS-ACCT-005,True,2026-02-02 05:33:00+00:00,False,False,EC2-t3.xlarge,False,True,Compute,seconds,23626.53,False,152.08,USD,False,False,eu-west-1,False,False,True,Credit,False,False,-0.225,backend,production,False,False,False,v2,False,v2,1.0,152.08,False,False,14.9,53.6,False,False,on-demand,False,MARKETING,OMEGA,False,False,False,False,True,False,-32.5,False
U09435,GCP-ACCT-045,2026-0214 15:43,database,UNKNOWN-SKU-946,20537.61,second,"1,755.12",Inr,0.012,asia-south1,gcp-inst-212,data-team,production,BILLABLE,Spot,Engineering,beta,45.0,26.3,,T-020,v2,0,19.2,GCP-ACCT-045,True,2026-02-14 15:43:00+00:00,False,False,,True,False,Database,seconds,20537.61,False,1755.12,INR,False,False,asia-south1,False,False,True,Usage,False,False,,data,production,False,False,False,v2,False,v2,0.012,21.061439999999997,False,False,45.0,26.3,False,False,spot,True,ENGINEERING,BETA,False,False,False,False,True,False,19.2,False
U04228,AWS-ACCT-003,2026-01-17T02:56:00+05:30,DATABASE,rds-db.m5.large,6154.6,hours,168.80,euro,1.08,ap-southeast-1,aws-ec2-108,frontend,development,CREDIT,RI,Marketing,gamma,65.1,10.4,,,v1,false,-34.2,AWS-ACCT-003,True,2026-01-16 21:26:00+00:00,False,False,RDS-db.m5.large,False,True,Database,seconds,22156560.0,False,168.8,EUR,False,False,ap-southeast-1,False,False,True,Credit,False,False,-1.004,frontend,development,False,False,False,v1,False,v1,1.08,182.30400000000003,False,False,65.1,10.4,False,False,reserved,True,MARKETING,GAMMA,False,False,False,False,True,False,-34.2,False
U05413,GCP-ACCT-041,2026/02/28 16:32,compute,GCE-n1-standard-2,34146.46,seconds,3402.35,EUR,1.08,us-central1,gcp-inst-218,platform,production,TRUE,SPOT,Devops,BETA,87.7,36.3,,,v2,0,24.2,GCP-ACCT-041,True,2026-02-28 16:32:00+00:00,False,False,GCE-n1-standard-2,False,False,Compute,seconds,34146.46,False,3402.35,EUR,False,False,us-central1,False,False,True,Usage,False,False,0.421,platform,production,False,False,False,v2,False,v2,1.08,3674.538,False,False,87.7,36.3,False,True,spot,True,DEVOPS,BETA,False,False,False,False,True,False,24.2,False
U00543,AWS-ACCT-019,2026/01/03 07:53,Database,RDS-db.m5.large,11011.28,secs,50.03,pound,1.27,us-west-2,gcp-inst-075,platform,development,TRUE,reserved,legal,EPSILON,28.4,46.2,INC-045,T-017,v1,true,-110.6,AWS-ACCT-019,True,2026-01-03 07:53:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,11011.28,False,50.03,GBP,False,False,us-west-2,False,False,True,Usage,False,False,-0.749,platform,development,True,False,True,v1,False,v1,1.27,63.5381,False,False,28.4,46.2,False,False,reserved,False,LEGAL,EPSILON,False,False,False,True,True,True,-110.6,True
U00682,AWS-ACCT-011,2026-02-10T16:29:00-08:00,storage,S3-Standard,4719.45,Gb,248.91,Inr,0.012,us west 2,aws-ec2-109,platform,stg,TRUE,SPOT,Hr,DELTA,,,INC-094,,v2,FALSE,75.5,AWS-ACCT-011,True,2026-02-11 00:29:00+00:00,False,False,S3-Standard,False,False,Storage,GB,4719.45,False,248.91,INR,False,False,us-west-2,False,False,True,Usage,False,False,1.05,platform,staging,False,False,False,v2,False,v2,0.012,2.98692,False,False,,,False,False,spot,True,HR,DELTA,False,False,False,False,True,False,75.5,True
U00305,AWS_ACCT_001,2026-02-20T07:17:00-08:00,compute,EC2-t3.large,8777.41,seconds,834.41,Inr,,EU-WEST-1,aws-ec2-020,SECURITY,development,True,RESERVED,Product,Omega,13.4,69.9,,T-054,v3,true,-104.4,AWS-ACCT-001,True,2026-02-20 15:17:00+00:00,False,False,EC2-t3.large,False,False,Compute,seconds,8777.41,False,834.41,INR,False,False,eu-west-1,False,False,True,Usage,False,False,-0.829,security,development,False,False,False,v2,True,v2,0.012,10.01292,True,False,13.4,69.9,False,False,reserved,True,PRODUCT,OMEGA,False,False,False,True,True,True,-104.4,True
U00495,GCP-ACCT-046,2026/03/16 00:08,STORAGE,GCS-Nearline,4830.47,MB,464.84,usd,1.0,us-west1,gcp-inst-261,frontend,staging,true,SPOT,Legal,NOVA,,,INC-098,,V3,FALSE,-23.0,GCP-ACCT-046,True,2026-03-16 00:08:00+00:00,False,False,GCS-Nearline,False,False,Storage,GB,4.7173,False,464.84,USD,False,False,us-west1,False,False,True,Usage,False,False,1.256,frontend,staging,False,False,False,v3,True,v3,1.0,464.84,False,False,,,False,False,spot,True,LEGAL,NOVA,False,False,False,False,True,False,-23.0,False
U02227,AWS-ACCT-017,2026-01-31 04:42:00,Compute,UNKNOWN-SKU-904,36702.65,minutes,1377.07,GBP,1.27,us-west-2,aws-ec2-010,backend,development,FREE_TIER,reserved,product,OMEGA,90.8,3.5,INC-003,,v1,False,91.7,AWS-ACCT-017,True,2026-01-31 04:42:00+00:00,False,False,,True,False,Compute,seconds,2202159.0,False,1377.07,GBP,False,False,us-west-2,False,True,False,Free_Tier,True,False,,backend,development,False,False,False,v1,False,v1,1.27,1748.8789,False,False,90.8,3.5,False,True,reserved,False,PRODUCT,OMEGA,False,False,False,False,False,False,91.7,True
U05669,GCP-ACCT-043,1970-01-01T00:00:00Z,storage,GCS-Nearline,1740.01,MB,67.65,Us Dollar,1.0,asia-south1,gcp-inst-208,devops,Staging,refund,SPOT,MARKETING,Gamma,,,,T-128,v1,no,-22.3,GCP-ACCT-043,True,,False,True,GCS-Nearline,False,False,Storage,GB,1.6992,False,67.65,USD,False,False,asia-south1,False,True,False,Refund,False,False,-0.457,devops,staging,False,False,False,,True,v1,1.0,67.65,False,False,,,False,False,spot,True,MARKETING,GAMMA,False,False,False,False,True,False,-22.3,False
U05015,GCP-ACCT-050,2026-02-08T06:55:00Z,Storage,GCS_Standard,355.37,MB,32.60,INR,0.012,US-CENTRAL1,gcp-inst-233,security,staging,BILLABLE,RESERVED,marketing,Omega,,,,T-101,v2,No,4.7,GCP-ACCT-050,True,2026-02-08 06:55:00+00:00,False,False,GCS-Standard,False,True,Storage,GB,0.347,False,32.6,INR,False,False,us-central1,False,False,True,Usage,False,False,-1.196,security,staging,False,False,False,v2,False,v2,0.012,0.39120000000000005,False,False,,,False,False,reserved,True,MARKETING,OMEGA,False,False,False,False,True,False,4.7,False
U04330,AWS-ACCT-003,2026/02/21 06:32,database,RDS-DB.M5.LARGE,28632.52,seconds,530.29,eur,1.08,us-east-1,aws-ec2-109,data,production,TRUE,OnDemand,HR,GAMMA,49.6,24.5,,,v2,No,97.2,AWS-ACCT-003,True,2026-02-21 06:32:00+00:00,False,False,RDS-db.m5.large,False,True,Database,seconds,28632.52,False,530.29,EUR,False,False,us-east-1,False,False,True,Usage,False,False,0.176,data,production,False,False,False,v2,False,v2,1.08,572.7132,False,False,49.6,24.5,False,False,on-demand,True,HR,GAMMA,False,False,False,False,True,False,97.2,True
U00809,AWS-ACCT-014,2026-01-01T05:41:00+00:00,storage,S3-IA,4998.8,gb,443.75,USD,1.0,ap-southeast-1,aws-ec2-054,security,staging,Credit,On Demand,operations,Gamma,,,,T-104,v1,NO,-70.3,AWS-ACCT-014,True,2026-01-01 05:41:00+00:00,False,False,S3-IA,False,False,Storage,GB,4998.8,False,443.75,USD,False,False,ap-southeast-1,False,False,True,Credit,False,False,1.253,security,staging,False,False,False,v1,False,v1,1.0,443.75,False,False,,,False,False,on-demand,True,OPERATIONS,GAMMA,False,False,False,False,True,False,-70.3,True
U01279,AWS-ACCT-001,2026/01/11 13:45,COMPUTE,EC2-T3.LARGE,25671.59,secs,2430.20,Inr,0.012,eu-west-1,aws-ec2-004,frontend,production,refund,OnDemand,Legal,EPSILON,92.7,20.0,,,v1,NO,-6.7,AWS-ACCT-001,True,2026-01-11 13:45:00+00:00,False,False,EC2-t3.large,False,True,Compute,seconds,25671.59,False,2430.2,INR,False,False,eu-west-1,False,False,True,Refund,False,False,0.066,frontend,production,False,False,False,v1,False,v1,0.012,29.162399999999998,False,False,92.7,20.0,False,True,on-demand,True,LEGAL,EPSILON,False,False,False,False,True,False,-6.7,False
U05945,AZ-ACCT-027,19-02-2026 07:56:00,compute,VM-Standard_D4s,16379.84,mins,249.31,dollar,,eastus,az-vm-186,Frontend,development,true,On Demand,FINANCE,NOVA,92.3,50.9,,,v2,0,-85.3,AZ-ACCT-027,True,2026-02-19 07:56:00+00:00,False,False,VM-Standard_D4s,False,False,Compute,seconds,982790.4,False,249.31,USD,False,False,eastus,False,False,True,Usage,False,False,-0.546,frontend,development,False,False,False,v2,False,v2,1.0,249.31,True,False,92.3,50.9,False,True,on-demand,True,FINANCE,NOVA,False,False,False,False,True,False,-85.3,True
U05517,AZ-ACCT-023,2026-03-23T00:39:00Z,database,SQLDb-S2,27789.86,secs,842.91,gbp,,centralindia,az-vm-166,plat,PROD,REFUND,On Demand,Finance,epsilon,78.1,92.3,,,v3,no,-39.4,AZ-ACCT-023,True,2026-03-23 00:39:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,27789.86,False,842.91,GBP,False,False,centralindia,False,False,True,Refund,False,False,0.085,platform,production,False,False,False,v3,False,v3,1.27,1070.4957,True,False,78.1,92.3,False,True,on-demand,True,FINANCE,EPSILON,False,False,False,False,True,False,-39.4,False
U09871,AWS-ACCT-008,2026-01-13T08:38:00+05:30,Database,RDS-db.m5.large,36069.04,second,"2,040.79",Indian Rupee,0.012,us east 1,aws-ec2-068,devops,PROD,True,on_demand,finance,Nova,1.5,8.4,INC-092,,version1,true,78.4,AWS-ACCT-008,True,2026-01-13 03:08:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,36069.04,False,2040.79,INR,False,False,us-east-1,False,False,True,Usage,False,False,0.567,devops,production,False,False,False,v1,True,v1,0.012,24.48948,False,False,1.5,8.4,True,False,on-demand,True,FINANCE,NOVA,False,False,False,True,True,True,78.4,True
U09369,AZ-ACCT-034,2026-01-15T01:39:00+05:30,STORAGE,Blob-Hot,261.74,MB,€1.73,Euro,1.08,centralindia,az-vm-121,platform,development,true,Reserved,Devops,GAMMA,,,,,version1,No,-94.9,AZ-ACCT-034,True,2026-01-14 20:09:00+00:00,False,False,Blob-Hot,False,False,Storage,GB,0.2556,False,1.73,EUR,False,False,centralindia,False,False,True,Usage,False,False,-1.183,platform,development,False,False,False,v1,True,v1,1.08,1.8684,False,False,,,False,False,reserved,True,DEVOPS,GAMMA,False,False,False,False,True,False,-94.9,True
U01601,AZ-ACCT-029,2026-02-05T12:26:00-05:00,COMPUTE,VM-Standard_D2s,20919.62,sec,1510.24,Indian Rupee,0.012,centralindia,az-vm-136,dev-ops,production,free,spot,Data_Science,ALPHA,13.3,92.3,,,v2,false,-76.1,AZ-ACCT-029,True,2026-02-05 17:26:00+00:00,False,False,VM-Standard_D2s,False,False,Compute,seconds,20919.62,False,1510.24,INR,False,False,centralindia,False,True,False,Free_Tier,True,False,-0.352,devops,production,False,False,False,v2,False,v2,0.012,18.122880000000002,False,False,13.3,92.3,False,True,spot,False,DATA_SCIENCE,ALPHA,False,False,False,False,True,False,-76.1,True
U05071,AWS-ACCT-007,2026/01/17 11:00,Database,RDS-db.m5.large,2498.3,hour,163.07,Inr,0.012,us-east-1,aws-ec2-022,devops,prod,Credit,on-demand,finance,delta,73.3,84.7,,T-131,v1,False,13.2,AWS-ACCT-007,True,2026-01-17 11:00:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,8993880.0,False,163.07,INR,False,False,us-east-1,False,False,True,Credit,False,False,-1.196,devops,production,False,False,False,v1,False,v1,0.012,1.95684,False,False,73.3,84.7,False,True,on-demand,False,FINANCE,DELTA,False,False,False,False,False,False,13.2,False
U04616,GCP-ACCT-041,13-02-2026 10:32:00,Compute,GCE-n1-standard-4,24521.79,seconds,1624.42,Euro,1.08,asia-southeast1,gcp-inst-231,devops,staging,BILLABLE,RESERVED,Devops,Phoenix,58.4,68.0,,,v2,no,93.5,GCP-ACCT-041,True,2026-02-13 10:32:00+00:00,False,False,GCE-n1-standard-4,False,False,Compute,seconds,24521.79,False,1624.42,EUR,False,False,asia-southeast1,False,False,True,Usage,False,False,-0.026,devops,staging,False,False,False,v2,False,v2,1.08,1754.3736000000001,False,False,58.4,68.0,False,False,reserved,True,DEVOPS,PHOENIX,False,False,False,False,True,False,93.5,True
U01439,AWS-ACCT-002,2026-03-05T14:47:00+05:30,DATABASE,RDS-db.m5.large,48424.63,seconds,"₹1,472.23",Inr,0.012,ap-southeast-1,aws-ec2-058,platform,staging,true,on-demand,Legal,nova,92.3,5.3,,T-029,v3,NO,76.2,AWS-ACCT-002,True,2026-03-05 09:17:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,48424.63,False,1472.23,INR,False,False,ap-southeast-1,False,False,True,Usage,False,False,1.215,platform,staging,False,False,False,v3,False,v3,0.012,17.66676,False,False,92.3,5.3,False,True,on-demand,False,LEGAL,NOVA,False,False,False,False,True,False,76.2,True
U01685,AWS-ACCT-013,,STORAGE,S3-IA,1455.32,gigabytes,$12.51,USD,1.0,us-east-1,aws-ec2-039,DATA,staging,Credit,ON-DEMAND,PRODUCT,OMEGA,,,,,v2,False,-5.4,AWS-ACCT-013,True,,False,False,S3-IA,False,False,Storage,GB,1455.32,False,12.51,USD,False,False,us-east-1,False,False,True,Credit,False,False,-0.662,data,staging,False,False,False,,True,v2,1.0,12.51,False,False,,,False,False,on-demand,True,PRODUCT,OMEGA,False,False,False,False,False,False,-5.4,False
U06935,ACCT-003,,DATABASE,RDS-db.m5.large,18864.7,sec,799.23,euro,1.08,ap-southeast-1,aws-ec2-051,data,production,True,OnDemand,HR,EPSILON,10.3,63.1,,,v3,True,-108.6,AWS-ACCT-003,True,,False,False,RDS-db.m5.large,False,False,Database,seconds,18864.7,False,799.23,EUR,False,False,ap-southeast-1,False,False,True,Usage,False,False,-0.337,data,production,False,False,False,,True,v3,1.08,863.1684,False,False,10.3,63.1,False,False,on-demand,True,HR,EPSILON,False,False,True,True,False,True,-108.6,True
U00501,AZ-ACCT-033,2026-0307 12:03,compute,UNKNOWN-SKU-561,47406.7,second,4721.78,euro,1.08,canadacentral,az-vm-197,security,staging,Billable,on-demand,SECURITY,BETA,15.3,60.7,,,v3,0,-70.0,AZ-ACCT-033,True,2026-03-07 12:03:00+00:00,False,False,,True,False,Compute,seconds,47406.7,False,4721.78,EUR,False,False,canadacentral,False,False,True,Usage,False,False,,security,staging,False,False,False,v3,False,v3,1.08,5099.5224,False,False,15.3,60.7,False,False,on-demand,False,SECURITY,BETA,False,False,False,False,True,False,-70.0,True
